Date ,Crop ,Trt,Plot,Split ,Family ,Genus ,Species ,Adult/ Juvenile ,,Project: ,CE2 corn Pitfalls
7/1/2022,soybeans,4,202,1,Lycosidae ,Schizocosa,na,adult ,,,
7/1/2022,soybeans,4,202,1,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,4,202,1,Thomisidae ,Misumenoides,na,adult ,,,
7/1/2022,soybeans,4,202,2,Agelenidae ,na,na,juvenile ,,,
7/1/2022,soybeans,4,202,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,4,202,2,Carabidae ,Chlaenius ,tricolor ,adult,,,
7/1/2022,soybeans,4,202,2,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,4,202,2,Carabidae ,Pterostichus ,na,adult ,,,
7/1/2022,soybeans,4,202,2,Lycosidae ,Pardosa,na,adult ,,,
7/1/2022,soybeans,4,202,2,Lycosidae ,Pardosa,na,adult ,,,
7/1/2022,soybeans,4,202,2,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,1,203,1,Carabidae ,Chlaenius ,tricolor ,adult,,,
7/1/2022,soybeans,1,203,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,203,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,203,1,Lycosidae ,na,na,juvenile ,,,
7/1/2022,soybeans,1,203,2,Carabidae ,Pterostichus ,melanarius ,,,,
7/1/2022,soybeans,1,203,2,Carabidae ,Pterostichus ,melanarius ,,,,
7/1/2022,soybeans,1,203,2,Carabidae ,Poecilus ,lucublandus ,,,,
7/1/2022,soybeans,1,203,2,Lycosidae ,Pardosa,na,,,,
7/1/2022,soybeans,1,203,2,Lycosidae ,Pardosa,na,,,,
7/1/2022,soybeans,1,203,2,Lycosidae ,Pardosa,na,,,,
7/1/2022,soybeans,1,203,2,Staphylinidae,na,na,,,,
7/1/2022,soybeans,1,203,2,Staphylinidae,na,na,,,,
7/1/2022,soybeans,3,204,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,204,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,204,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,204,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,204,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,204,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,204,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,204,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,204,2,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,3,204,2,Opiliones,na,,adult,,,
7/1/2022,soybeans,4,301,1,Carabidae ,Amara,na,adult,,,
7/1/2022,soybeans,4,301,1,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,4,301,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,4,301,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,301,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,301,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,301,1,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,4,301,1,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,4,301,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,301,1,Opiliones,na,na,adult,,,
7/1/2022,soybeans,4,301,2,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,4,301,2,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,4,301,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,4,301,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,301,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,302,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,302,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,302,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,302,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,1,Lycosidae ,na,,juveinle ,,,
7/1/2022,soybeans,3,302,1,Lycosidae ,Allocosa,na,adult ,,,
7/1/2022,soybeans,3,302,1,Opiliones,na,na,adult ,,,
7/1/2022,soybeans,3,302,2,Carabidae ,Pterostichus ,na,adult ,,,
7/1/2022,soybeans,3,302,2,Carabidae ,Pterostichus ,na,adult ,,,
7/1/2022,soybeans,3,302,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,302,2,Lycosidae ,na,na,juvenile ,,,
7/1/2022,soybeans,3,302,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,3,302,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,3,302,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,3,302,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,2,303,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,2,303,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,2,303,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,303,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,303,2,Carabidae ,Poecilus ,lucublandus ,adult ,,,
7/1/2022,soybeans,2,303,2,Carabidae ,Poecilus ,lucublandus ,adult ,,,
7/1/2022,soybeans,2,303,2,Carabidae ,Poecilus ,lucublandus ,adult ,,,
7/1/2022,soybeans,2,303,2,Lycosidae ,Pardosa,na,adult ,,,
7/1/2022,soybeans,2,303,2,Lycosidae ,Pardosa,na,adult ,,,
7/1/2022,soybeans,2,303,2,Lycosidae ,Pardosa,na,adult ,,,
7/1/2022,soybeans,2,303,2,Lycosidae ,na,na,juvenile ,,,
7/1/2022,soybeans,2,303,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,1,304,1,Carabidae ,Poecilus ,lucublandus ,adult ,,,
7/1/2022,soybeans,1,304,1,Carabidae ,Poecilus ,lucublandus ,adult ,,,
7/1/2022,soybeans,1,304,1,Carabidae ,Poecilus ,lucublandus ,adult ,,,
7/1/2022,soybeans,1,304,1,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,1,304,1,Lycosidae ,na,na,juvenile ,,,
7/1/2022,soybeans,1,304,1,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,1,304,1,Lycosidae ,Gladicosa ,na,adult ,,,
7/1/2022,soybeans,1,304,2,Linyphiidae,na,,adult ,,,
7/1/2022,soybeans,1,304,2,Lycosidae ,Varacosa ,,adult ,,,
7/1/2022,soybeans,1,401,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,401,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,401,1,Lycosidae ,na,na,adult,,,
7/1/2022,soybeans,1,401,1,Thomisidae ,Misumenoides,na,adult ,,,
7/1/2022,soybeans,1,401,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,1,401,2,Carabidae ,Chlaenius ,tricolor ,adult,,,
7/1/2022,soybeans,1,401,2,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,1,401,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,401,2,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,1,401,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,1,401,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,1,401,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,2,402,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,2,402,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,2,402,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,2,402,1,Carabidae ,Chlaenius ,tricolor ,adult,,,
7/1/2022,soybeans,2,402,1,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,2,402,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,402,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,402,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,402,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,402,1,Thomisidae ,Misumenoides,na,adult,,,
7/1/2022,soybeans,2,402,2,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,2,402,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,402,2,Lycosidae ,na,na,adult ,,,
7/1/2022,soybeans,3,403,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,403,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,403,1,Carabidae ,Chlaenius ,tricolor ,adult,,,
7/1/2022,soybeans,3,403,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,403,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,403,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,403,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,403,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,403,1,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,3,403,1,Opiliones,na,na,adult,,,
7/1/2022,soybeans,3,403,1,Opiliones,na,na,adult,,,
7/1/2022,soybeans,3,403,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,403,2,Carabidae ,unknown ,na,na,,,
7/1/2022,soybeans,3,403,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,403,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,3,403,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,3,403,2,Thomisidae ,Misumenoides,na,adult,,,
7/1/2022,soybeans,4,404,1,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,4,404,1,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,4,404,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,404,2,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,4,404,2,Lycosidae ,na,na,juvenile ,,,
7/1/2022,soybeans,3,501,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,501,1,Lycosidae ,na,,juvenile ,,,
7/1/2022,soybeans,3,501,1,Opiliones,na,na,adult ,,,
7/1/2022,soybeans,3,501,1,Opiliones,na,na,adult ,,,
7/1/2022,soybeans,3,501,1,Opiliones,na,na,adult ,,,
7/1/2022,soybeans,3,501,1,Opiliones,na,na,juvenile ,,,
7/1/2022,soybeans,3,501,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,3,501,2,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,3,501,2,Lycosidae ,Gladicosa ,na,adult,,,
7/1/2022,soybeans,3,501,2,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,3,501,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,3,501,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,2,502,1,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,2,502,1,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,2,502,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,2,502,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,2,502,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,2,502,1,Carabidae ,Chlaenius ,tricolor ,adult,,,
7/1/2022,soybeans,2,502,1,Carabidae ,Chlaenius ,tricolor ,adult,,,
7/1/2022,soybeans,2,502,1,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,2,502,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,502,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,502,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,502,1,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,2,502,1,Opiliones,na,na,adult,,,
7/1/2022,soybeans,2,502,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,502,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,502,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,2,502,2,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,1,503,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,503,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,503,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,503,1,Lycosidae ,na,na,juveinle ,,,
7/1/2022,soybeans,1,503,1,Opiliones,na,na,adult,,,
7/1/2022,soybeans,1,503,1,Thomisidae ,Misumenoides,na,adul,,,
7/1/2022,soybeans,1,503,2,Carabidae ,Poecilus ,lucublandus ,adult,,,
7/1/2022,soybeans,1,503,2,Carabidae ,Pterostichus ,na,adult,,,
7/1/2022,soybeans,1,503,2,Linyphiidae,na,,Adult,,,
7/1/2022,soybeans,1,503,2,Linyphiidae,na,,Adult,,,
7/1/2022,soybeans,1,503,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,503,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,1,503,2,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,1,503,2,Opiliones,na,na,adult,,,
7/1/2022,soybeans,4,504,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,1,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,1,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,4,504,1,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,4,504,1,Lycosidae ,Schizocosa,na,adult,,,
7/1/2022,soybeans,4,504,1,Lycosidae ,na,na,juvenile,,,
7/1/2022,soybeans,4,504,1,Opiliones,na,na,adult,,,
7/1/2022,soybeans,4,504,2,Carabidae ,Pterostichus ,na,adult ,,,
7/1/2022,soybeans,4,504,2,Carabidae ,Chlaenius ,tricolor ,adult,,,
7/1/2022,soybeans,4,504,2,Carabidae ,Poecilus ,lucublandus ,adult ,,,
7/1/2022,soybeans,4,504,2,Carabidae ,Poecilus ,lucublandus ,adult ,,,
7/1/2022,soybeans,4,504,2,Cicindelidae,Cicindelia ,sexguttata,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,Pardosa,na,adult,,,
7/1/2022,soybeans,4,504,2,Lycosidae ,na,na,juvenile ,,,
7/1/2022,soybeans,4,504,2,Thomisidae ,Misumenoides,na,adult ,,,
8/18/2022,soybeans,,101,1,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,101,1,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,101,1,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,101,1,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,101,1,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,101,1,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,101,1,Opiliones ,na,na,adult ,,,
8/18/2022,soybeans,,101,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,101,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,101,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,101,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,101,1,Carabidae ,Poecilus ,lucublandus ,adult ,,,
8/18/2022,soybeans,,101,1,Carabidae ,Poecilus ,na,adult,,,
8/18/2022,soybeans,,101,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,101,2,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,101,2,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,102,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,102,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,102,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,102,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,102,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,103,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,103,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,103,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,103,2,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,103,2,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,103,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,na,na,adult,,,
8/18/2022,soybeans,,104,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,104,1,Lycosidae ,Pardosa ,na,adult ,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,104,2,Carabidae ,Stenolophus,na,adult ,,,
8/18/2022,soybeans,,104,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,104,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,104,2,Lycosidae ,Schizocosa,na,adult,,,
